gov_id,gov_st,gov_co,name,fips_st,fips_co_02,fips_co_07
24040,24,040,LE SUEUR,27,079,079
24041,24,041,LINCOLN,27,081,081
24042,24,042,LYON,27,083,083
24043,24,043,MCLEOD,27,085,085
24044,24,044,MAHNOMEN,27,087,087
24045,24,045,MARSHALL,27,089,089
24046,24,046,MARTIN,27,091,091
24047,24,047,MEEKER,27,093,093
24048,24,048,MILLE LACS,27,095,095
24049,24,049,MORRISON,27,097,097
24050,24,050,MOWER,27,099,099
24051,24,051,MURRAY,27,101,101
24052,24,052,NICOLLET,27,103,103
24053,24,053,NOBLES,27,105,105
24054,24,054,NORMAN,27,107,107
24055,24,055,OLMSTED,27,109,109
24056,24,056,OTTER TAIL,27,111,111
24057,24,057,PENNINGTON,27,113,113
24058,24,058,PINE,27,115,115
24059,24,059,PIPESTONE,27,117,117
24060,24,060,POLK,27,119,119
24061,24,061,POPE,27,121,121
24062,24,062,RAMSEY,27,123,123
24063,24,063,RED LAKE,27,125,125
24064,24,064,REDWOOD,27,127,127
24065,24,065,RENVILLE,27,129,129
24066,24,066,RICE,27,131,131
24067,24,067,ROCK,27,133,133
24068,24,068,ROSEAU,27,135,135
24069,24,069,ST LOUIS,27,137,137
24070,24,070,SCOTT,27,139,139
24071,24,071,SHERBURNE,27,141,141
24072,24,072,SIBLEY,27,143,143
24073,24,073,STEARNS,27,145,145
24074,24,074,STEELE,27,147,147
24075,24,075,STEVENS,27,149,149
24076,24,076,SWIFT,27,151,151
24077,24,077,TODD,27,153,153
24078,24,078,TRAVERSE,27,155,155
24079,24,079,WABASHA,27,157,157
24080,24,080,WADENA,27,159,159
24081,24,081,WASECA,27,161,161
24082,24,082,WASHINGTON,27,163,163
24083,24,083,WATONWAN,27,165,165
24084,24,084,WILKIN,27,167,167
24085,24,085,WINONA,27,169,169
24086,24,086,WRIGHT,27,171,171
24087,24,087,YELLOW MEDICINE,27,173,173
25000,25,000,MISSISSIPPI,28,000,000
25001,25,001,ADAMS,28,001,001
25002,25,002,ALCORN,28,003,003
25003,25,003,AMITE,28,005,005
25004,25,004,ATTALA,28,007,007
25005,25,005,BENTON,28,009,009
25006,25,006,BOLIVAR,28,011,011
25007,25,007,CALHOUN,28,013,013
25008,25,008,CARROLL,28,015,015
25009,25,009,CHICKASAW,28,017,017
25010,25,010,CHOCTAW,28,019,019
25011,25,011,CLAIBORNE,28,021,021
25012,25,012,CLARKE,28,023,023
25013,25,013,CLAY,28,025,025
25014,25,014,COAHOMA,28,027,027
25015,25,015,COPIAH,28,029,029
25016,25,016,COVINGTON,28,031,031
25017,25,017,DESOTO,28,033,033
25018,25,018,FORREST,28,035,035
25019,25,019,FRANKLIN,28,037,037
25020,25,020,GEORGE,28,039,039
25021,25,021,GREENE,28,041,041
25022,25,022,GRENADA,28,043,043
25023,25,023,HANCOCK,28,045,045
25024,25,024,HARRISON,28,047,047
25025,25,025,HINDS,28,049,049
25026,25,026,HOLMES,28,051,051
25027,25,027,HUMPHREYS,28,053,053
25028,25,028,ISSAQUENA,28,055,055
25029,25,029,ITAWAMBA,28,057,057
25030,25,030,JACKSON,28,059,059
25031,25,031,JASPER,28,061,061
25032,25,032,JEFFERSON,28,063,063
25033,25,033,JEFFERSON DAVIS,28,065,065
25034,25,034,JONES,28,067,067
25035,25,035,KEMPER,28,069,069
25036,25,036,LAFAYETTE,28,071,071
25037,25,037,LAMAR,28,073,073
25038,25,038,LAUDERDALE,28,075,075
25039,25,039,LAWRENCE,28,077,077
25040,25,040,LEAKE,28,079,079
25041,25,041,LEE,28,081,081
25042,25,042,LEFLORE,28,083,083
25043,25,043,LINCOLN,28,085,085
25044,25,044,LOWNDES,28,087,087
25045,25,045,MADISON,28,089,089
25046,25,046,MARION,28,091,091
25047,25,047,MARSHALL,28,093,093
25048,25,048,MONROE,28,095,095
25049,25,049,MONTGOMERY,28,097,097
25050,25,050,NESHOBA,28,099,099
25051,25,051,NEWTON,28,101,101
25052,25,052,NOXUBEE,28,103,103
25053,25,053,OKTIBBEHA,28,105,105
25054,25,054,PANOLA,28,107,107
25055,25,055,PEARL RIVER,28,109,109
25056,25,056,PERRY,28,111,111
25057,25,057,PIKE,28,113,113
25058,25,058,PONTOTOC,28,115,115
25059,25,059,PRENTISS,28,117,117
25060,25,060,QUITMAN,28,119,119
25061,25,061,RANKIN,28,121,121
25062,25,062,SCOTT,28,123,123
25063,25,063,SHARKEY,28,125,125
25064,25,064,SIMPSON,28,127,127
25065,25,065,SMITH,28,129,129
25066,25,066,STONE,28,131,131
25067,25,067,SUNFLOWER,28,133,133
25068,25,068,TALLAHATCHIE,28,135,135
25069,25,069,TATE,28,137,137
25070,25,070,TIPPAH,28,139,139
25071,25,071,TISHOMINGO,28,141,141
25072,25,072,TUNICA,28,143,143
25073,25,073,UNION,28,145,145
25074,25,074,WALTHALL,28,147,147
25075,25,075,WARREN,28,149,149
25076,25,076,WASHINGTON,28,151,151
25077,25,077,WAYNE,28,153,153
25078,25,078,WEBSTER,28,155,155
25079,25,079,WILKINSON,28,157,157
25080,25,080,WINSTON,28,159,159
25081,25,081,YALOBUSHA,28,161,161
25082,25,082,YAZOO,28,163,163
26000,26,000,MISSOURI,29,000,000
26001,26,001,ADAIR,29,001,001
26002,26,002,ANDREW,29,003,003
26003,26,003,ATCHISON,29,005,005
26004,26,004,AUDRAIN,29,007,007
26005,26,005,BARRY,29,009,009
26006,26,006,BARTON,29,011,011
26007,26,007,BATES,29,013,013
26008,26,008,BENTON,29,015,015
26009,26,009,BOLLINGER,29,017,017
26010,26,010,BOONE,29,019,019
26011,26,011,BUCHANAN,29,021,021
26012,26,012,BUTLER,29,023,023
26013,26,013,CALDWELL,29,025,025
26014,26,014,CALLAWAY,29,027,027
26015,26,015,CAMDEN,29,029,029
26016,26,016,CAPE GIRARDEAU,29,031,031
26017,26,017,CARROLL,29,033,033
26018,26,018,CARTER,29,035,035
26019,26,019,CASS,29,037,037
26020,26,020,CEDAR,29,039,039
26021,26,021,CHARITON,29,041,041
26022,26,022,CHRISTIAN,29,043,043
26023,26,023,CLARK,29,045,045
26024,26,024,CLAY,29,047,047
26025,26,025,CLINTON,29,049,049
26026,26,026,COLE,29,051,051
26027,26,027,COOPER,29,053,053
26028,26,028,CRAWFORD,29,055,055
26029,26,029,DADE,29,057,057
26030,26,030,DALLAS,29,059,059
26031,26,031,DAVIESS,29,061,061
26032,26,032,DE KALB,29,063,063
26033,26,033,DENT,29,065,065
26034,26,034,DOUGLAS,29,067,067
26035,26,035,DUNKLIN,29,069,069
26036,26,036,FRANKLIN,29,071,071
26037,26,037,GASCONADE,29,073,073
26038,26,038,GENTRY,29,075,075
26039,26,039,GREENE,29,077,077
26040,26,040,GRUNDY,29,079,079
26041,26,041,HARRISON,29,081,081
26042,26,042,HENRY,29,083,083
26043,26,043,HICKORY,29,085,085
26044,26,044,HOLT,29,087,087
26045,26,045,HOWARD,29,089,089
26046,26,046,HOWELL,29,091,091
26047,26,047,IRON,29,093,093
26048,26,048,JACKSON,29,095,095
26049,26,049,JASPER,29,097,097
26050,26,050,JEFFERSON,29,099,099
26051,26,051,JOHNSON,29,101,101
26052,26,052,KNOX,29,103,103
26053,26,053,LACLEDE,29,105,105
26054,26,054,LAFAYETTE,29,107,107
26055,26,055,LAWRENCE,29,109,109
26056,26,056,LEWIS,29,111,111
26057,26,057,LINCOLN,29,113,113
26058,26,058,LINN,29,115,115
26059,26,059,LIVINGSTON,29,117,117
26060,26,060,MCDONALD,29,119,119
26061,26,061,MACON,29,121,121
26062,26,062,MADISON,29,123,123
26063,26,063,MARIES,29,125,125
26064,26,064,MARION,29,127,127
26065,26,065,MERCER,29,129,129
26066,26,066,MILLER,29,131,131
26067,26,067,MISSISSIPPI,29,133,133
26068,26,068,MONITEAU,29,135,135
26069,26,069,MONROE,29,137,137
26070,26,070,MONTGOMERY,29,139,139
26071,26,071,MORGAN,29,141,141
26072,26,072,NEW MADRID,29,143,143
26073,26,073,NEWTON,29,145,145
26074,26,074,NODAWAY,29,147,147
26075,26,075,OREGON,29,149,149
26076,26,076,OSAGE,29,151,151
26077,26,077,OZARK,29,153,153
26078,26,078,PEMISCOT,29,155,155
26079,26,079,PERRY,29,157,157
26080,26,080,PETTIS,29,159,159
26081,26,081,PHELPS,29,161,161
26082,26,082,PIKE,29,163,163
26083,26,083,PLATTE,29,165,165
26084,26,084,POLK,29,167,167
26085,26,085,PULASKI,29,169,169
26086,26,086,PUTNAM,29,171,171
26087,26,087,RALLS,29,173,173
26088,26,088,RANDOLPH,29,175,175
26089,26,089,RAY,29,177,177
26090,26,090,REYNOLDS,29,179,179
26091,26,091,RIPLEY,29,181,181
26092,26,092,ST CHARLES,29,183,183
26093,26,093,ST CLAIR,29,185,185
26094,26,094,ST FRANCOIS,29,187,187
26095,26,095,ST LOUIS,29,189,189
26096,26,096,ST LOUIS CITY,29,510,510
26097,26,097,STE GENEVIEVE,29,186,186
26098,26,098,SALINE,29,195,195
26099,26,099,SCHUYLER,29,197,197
26100,26,100,SCOTLAND,29,199,199
26101,26,101,SCOTT,29,201,201
26102,26,102,SHANNON,29,203,203
26103,26,103,SHELBY,29,205,205
26104,26,104,STODDARD,29,207,207
26105,26,105,STONE,29,209,209
26106,26,106,SULLIVAN,29,211,211
26107,26,107,TANEY,29,213,213
26108,26,108,TEXAS,29,215,215
26109,26,109,VERNON,29,217,217
26110,26,110,WARREN,29,219,219
26111,26,111,WASHINGTON,29,221,221
26112,26,112,WAYNE,29,223,223
26113,26,113,WEBSTER,29,225,225
26114,26,114,WORTH,29,227,227
26115,26,115,WRIGHT,29,229,229
27000,27,000,MONTANA,30,000,000
27001,27,001,BEAVERHEAD,30,001,001
27002,27,002,BIG HORN,30,003,003
27003,27,003,BLAINE,30,005,005
27004,27,004,BROADWATER,30,007,007
27005,27,005,CARBON,30,009,009
27006,27,006,CARTER,30,011,011
27007,27,007,CASCADE,30,013,013
27008,27,008,CHOUTEAU,30,015,015
27009,27,009,CUSTER,30,017,017
27010,27,010,DANIELS,30,019,019
27011,27,011,DAWSON,30,021,021
27012,27,012,DEER LODGE,30,023,023
27013,27,013,FALLON,30,025,025
27014,27,014,FERGUS,30,027,027
27015,27,015,FLATHEAD,30,029,029
27016,27,016,GALLATIN,30,031,031
27017,27,017,GARFIELD,30,033,033
27018,27,018,GLACIER,30,035,035
27019,27,019,GOLDEN VALLEY,30,037,037
27020,27,020,GRANITE,30,039,039
27021,27,021,HILL,30,041,041
27022,27,022,JEFFERSON,30,043,043
27023,27,023,JUDITH BASIN,30,045,045
27024,27,024,LAKE,30,047,047
27025,27,025,LEWIS AND CLARK,30,049,049
27026,27,026,LIBERTY,30,051,051
27027,27,027,LINCOLN,30,053,053
27028,27,028,MCCONE,30,055,055
27029,27,029,MADISON,30,057,057
27030,27,030,MEAGHER,30,059,059
27031,27,031,MINERAL,30,061,061
27032,27,032,MISSOULA,30,063,063
27033,27,033,MUSSELSHELL,30,065,065
27034,27,034,PARK,30,067,067
27035,27,035,PETROLEUM,30,069,069
27036,27,036,PHILLIPS,30,071,071
27037,27,037,PONDERA,30,073,073
27038,27,038,POWDER RIVER,30,075,075
27039,27,039,POWELL,30,077,077
27040,27,040,PRAIRIE,30,079,079
27041,27,041,RAVALLI,30,081,081
27042,27,042,RICHLAND,30,083,083
27043,27,043,ROOSEVELT,30,085,085
27044,27,044,ROSEBUD,30,087,087
27045,27,045,SANDERS,30,089,089
27046,27,046,SHERIDAN,30,091,091
27047,27,047,SILVER BOW,30,093,093
27048,27,048,STILLWATER,30,095,095
27049,27,049,SWEET GRASS,30,097,097
27050,27,050,TETON,30,099,099
27051,27,051,TOOLE,30,101,101
27052,27,052,TREASURE,30,103,103
27053,27,053,VALLEY,30,105,105
27054,27,054,WHEATLAND,30,107,107
27055,27,055,WIBAUX,30,109,109
27056,27,056,YELLOWSTONE,30,111,111
28000,28,000,NEBRASKA,31,000,000
28001,28,001,ADAMS,31,001,001
28002,28,002,ANTELOPE,31,003,003
28003,28,003,ARTHUR,31,005,005
28004,28,004,BANNER,31,007,007
28005,28,005,BLAINE,31,009,009
28006,28,006,BOONE,31,011,011
28007,28,007,BOX BUTTE,31,013,013
28008,28,008,BOYD,31,015,015
28009,28,009,BROWN,31,017,017
28010,28,010,BUFFALO,31,019,019
28011,28,011,BURT,31,021,021
28012,28,012,BUTLER,31,023,023
28013,28,013,CASS,31,025,025
28014,28,014,CEDAR,31,027,027
28015,28,015,CHASE,31,029,029
28016,28,016,CHERRY,31,031,031
28017,28,017,CHEYENNE,31,033,033
28018,28,018,CLAY,31,035,035
28019,28,019,COLFAX,31,037,037
28020,28,020,CUMING,31,039,039
28021,28,021,CUSTER,31,041,041
28022,28,022,DAKOTA,31,043,043
28023,28,023,DAWES,31,045,045
28024,28,024,DAWSON,31,047,047
28025,28,025,DEUEL,31,049,049
28026,28,026,DIXON,31,051,051
28027,28,027,DODGE,31,053,053
28028,28,028,DOUGLAS,31,055,055
28029,28,029,DUNDY,31,057,057
28030,28,030,FILLMORE,31,059,059
28031,28,031,FRANKLIN,31,061,061
28032,28,032,FRONTIER,31,063,063
28033,28,033,FURNAS,31,065,065
28034,28,034,GAGE,31,067,067
28035,28,035,GARDEN,31,069,069
28036,28,036,GARFIELD,31,071,071
28037,28,037,GOSPER,31,073,073
28038,28,038,GRANT,31,075,075
28039,28,039,GREELEY,31,077,077
28040,28,040,HALL,31,079,079
28041,28,041,HAMILTON,31,081,081
28042,28,042,HARLAN,31,083,083
28043,28,043,HAYES,31,085,085
28044,28,044,HITCHCOCK,31,087,087
28045,28,045,HOLT,31,089,089
28046,28,046,HOOKER,31,091,091
28047,28,047,HOWARD,31,093,093
28048,28,048,JEFFERSON,31,095,095
28049,28,049,JOHNSON,31,097,097
28050,28,050,KEARNEY,31,099,099
28051,28,051,KEITH,31,101,101
28052,28,052,KEYA PAHA,31,103,103
28053,28,053,KIMBALL,31,105,105
28054,28,054,KNOX,31,107,107
28055,28,055,LANCASTER,31,109,109
28056,28,056,LINCOLN,31,111,111
28057,28,057,LOGAN,31,113,113
28058,28,058,LOUP,31,115,115
28059,28,059,MCPHERSON,31,117,117
28060,28,060,MADISON,31,119,119
28061,28,061,MERRICK,31,121,121
28062,28,062,MORRILL,31,123,123
28063,28,063,NANCE,31,125,125
28064,28,064,NEMAHA,31,127,127
28065,28,065,NUCKOLLS,31,129,129
28066,28,066,OTOE,31,131,131
28067,28,067,PAWNEE,31,133,133
28068,28,068,PERKINS,31,135,135
28069,28,069,PHELPS,31,137,137
28070,28,070,PIERCE,31,139,139
28071,28,071,PLATTE,31,141,141
28072,28,072,POLK,31,143,143
28073,28,073,RED WILLOW,31,145,145
28074,28,074,RICHARDSON,31,147,147
28075,28,075,ROCK,31,149,149
28076,28,076,SALINE,31,151,151
28077,28,077,SARPY,31,153,153
28078,28,078,SAUNDERS,31,155,155
28079,28,079,SCOTTS BLUFF,31,157,157
28080,28,080,SEWARD,31,159,159
28081,28,081,SHERIDAN,31,161,161
28082,28,082,SHERMAN,31,163,163
28083,28,083,SIOUX,31,165,165
28084,28,084,STANTON,31,167,167
28085,28,085,THAYER,31,169,169
28086,28,086,THOMAS,31,171,171
28087,28,087,THURSTON,31,173,173
28088,28,088,VALLEY,31,175,175
28089,28,089,WASHINGTON,31,177,177
28090,28,090,WAYNE,31,179,179
28091,28,091,WEBSTER,31,181,181
28092,28,092,WHEELER,31,183,183
28093,28,093,YORK,31,185,185
29000,29,000,NEVADA,32,000,000
29001,29,001,CHURCHILL,32,001,001
29002,29,002,CLARK,32,003,003
29003,29,003,DOUGLAS,32,005,005
29004,29,004,ELKO,32,007,007
29005,29,005,ESMERALDA,32,009,009
29006,29,006,EUREKA,32,011,011
29007,29,007,HUMBOLDT,32,013,013
29008,29,008,LANDER,32,015,015
29009,29,009,LINCOLN,32,017,017
29010,29,010,LYON,32,019,019
29011,29,011,MINERAL,32,021,021
29012,29,012,NYE,32,023,023
29013,29,013,CARSON CITY,32,510,510
29014,29,014,PERSHING,32,027,027
29015,29,015,STOREY,32,029,029
29016,29,016,WASHOE,32,031,031
29017,29,017,WHITE PINE,32,033,033
30000,30,000,NEW HAMPSHIRE,33,000,000
30001,30,001,BELKNAP,33,001,001
30002,30,002,CARROLL,33,003,003
30003,30,003,CHESHIRE,33,005,005
30004,30,004,COOS,33,007,007
30005,30,005,GRAFTON,33,009,009
30006,30,006,HILLSBOROUGH,33,011,011
30007,30,007,MERRIMACK,33,013,013
30008,30,008,ROCKINGHAM,33,015,015
30009,30,009,STRAFFORD,33,017,017
30010,30,010,SULLIVAN,33,019,019
31000,31,000,NEW JERSEY,34,000,000
31001,31,001,ATLANTIC,34,001,001
31002,31,002,BERGEN,34,003,003
31003,31,003,BURLINGTON,34,005,005
31004,31,004,CAMDEN,34,007,007
31005,31,005,CAPE MAY,34,009,009
31006,31,006,CUMBERLAND,34,011,011
31007,31,007,ESSEX,34,013,013
31008,31,008,GLOUCESTER,34,015,015
31009,31,009,HUDSON,34,017,017
31010,31,010,HUNTERDON,34,019,019
31011,31,011,MERCER,34,021,021
31012,31,012,MIDDLESEX,34,023,023
31013,31,013,MONMOUTH,34,025,025
31014,31,014,MORRIS,34,027,027
31015,31,015,OCEAN,34,029,029
31016,31,016,PASSAIC,34,031,031
31017,31,017,SALEM,34,033,033
31018,31,018,SOMERSET,34,035,035
31019,31,019,SUSSEX,34,037,037
31020,31,020,UNION,34,039,039
31021,31,021,WARREN,34,041,041
32000,32,000,NEW MEXICO,35,000,000
32001,32,001,BERNALILLO,35,001,001
32002,32,002,CATRON,35,003,003
32003,32,003,CHAVES,35,005,005
32004,32,004,COLFAX,35,007,007
32005,32,005,CURRY,35,009,009
32006,32,006,DE BACA,35,011,011
32007,32,007,DONA ANA,35,013,013
32008,32,008,EDDY,35,015,015
32009,32,009,GRANT,35,017,017
32010,32,010,GUADALUPE,35,019,019
32011,32,011,HARDING,35,021,021
32012,32,012,HIDALGO,35,023,023
32013,32,013,LEA,35,025,025
32014,32,014,LINCOLN,35,027,027
32015,32,015,LOS ALAMOS,35,028,028
32016,32,016,LUNA,35,029,029
32017,32,017,MCKINLEY,35,031,031
32018,32,018,MORA,35,033,033
32019,32,019,OTERO,35,035,035
32020,32,020,QUAY,35,037,037
32021,32,021,RIO ARRIBA,35,039,039
32022,32,022,ROOSEVELT,35,041,041
32023,32,023,SANDOVAL,35,043,043
32024,32,024,SAN JUAN,35,045,045
32025,32,025,SAN MIGUEL,35,047,047
32026,32,026,SANTA FE,35,049,049
32027,32,027,SIERRA,35,051,051
32028,32,028,SOCORRO,35,053,053
32029,32,029,TAOS,35,055,055
32030,32,030,TORRANCE,35,057,057
32031,32,031,UNION,35,059,059
32032,32,032,VALENCIA,35,061,061
32033,32,033,CIBOLA,35,006,006
33000,33,000,NEW YORK CITY1,36,000,000
33001,33,001,ALBANY,36,001,001
33002,33,002,ALLEGANY,36,003,003
33004,33,004,BROOME,36,007,007
33005,33,005,CATTARAUGUS,36,009,009
33006,33,006,CAYUGA,36,011,011
33007,33,007,CHAUTAUQUA,36,013,013
33008,33,008,CHEMUNG,36,015,015
33009,33,009,CHENANGO,36,017,017
33010,33,010,CLINTON,36,019,019
33011,33,011,COLUMBIA,36,021,021
33012,33,012,CORTLAND,36,023,023
33013,33,013,DELAWARE,36,025,025
33014,33,014,DUTCHESS,36,027,027
33015,33,015,ERIE,36,029,029
33016,33,016,ESSEX,36,031,031
